time,open,high,low,close,Volume
1716786000,1.27426,1.27427,1.27395,1.274135,NaN
1716789600,1.274135,1.27446,1.273575,1.274315,NaN
1716793200,1.274315,1.274695,1.27401,1.274155,NaN
1716796800,1.274155,1.27474,1.27342,1.27421,NaN
1716800400,1.27421,1.27556,1.274195,1.27556,NaN
1716804000,1.27556,1.27577,1.274895,1.27556,NaN
1716807600,1.27556,1.2757,1.27511,1.2752,NaN
1716811200,1.2752,1.275865,1.27437,1.27568,NaN
1716814800,1.27568,1.27742,1.275485,1.27694,NaN
1716818400,1.27694,1.27777,1.27641,1.277705,NaN
1716822000,1.277705,1.27773,1.277015,1.2772,NaN
1716825600,1.2772,1.277415,1.27698,1.27699,NaN
1716829200,1.27699,1.27716,1.276765,1.27699,NaN
1716832800,1.27699,1.27714,1.27686,1.276885,NaN
1716836400,1.276885,1.277185,1.27684,1.27713,NaN
1716840000,1.27713,1.277175,1.27684,1.27697,NaN
1716843600,1.27697,1.277475,1.27685,1.27695,NaN
1716847200,1.27695,1.277115,1.276895,1.277095,NaN
1716850800,1.277095,1.27723,1.27699,1.27721,NaN
1716854400,1.27721,1.27762,1.27706,1.27715,NaN
1716858000,1.27715,1.27805,1.27705,1.27772,NaN
1716861600,1.27772,1.278195,1.2777,1.278195,NaN
1716865200,1.278195,1.27834,1.277895,1.27812,NaN
1716868800,1.27812,1.27823,1.277475,1.27748,NaN
1716872400,1.27748,1.278005,1.27741,1.277655,NaN
1716876000,1.277655,1.27811,1.27691,1.276915,NaN
1716879600,1.276915,1.277915,1.27688,1.27732,NaN
1716883200,1.27732,1.2777,1.27625,1.2769,NaN
1716886800,1.2769,1.27752,1.276385,1.27749,NaN
1716890400,1.27749,1.2781,1.277225,1.27793,NaN
1716894000,1.27793,1.278895,1.27782,1.27858,NaN
1716897600,1.27858,1.27945,1.2785,1.279225,NaN
1716901200,1.279225,1.280075,1.27809,1.27827,NaN
1716904800,1.27827,1.27873,1.27721,1.27778,NaN
1716908400,1.27778,1.2785,1.27742,1.27843,NaN
1716912000,1.27843,1.278505,1.27708,1.277655,NaN
1716915600,1.277655,1.27781,1.276095,1.276515,NaN
1716919200,1.276515,1.276725,1.27542,1.275825,NaN
1716922800,1.275825,1.27647,1.275585,1.27637,NaN
1716926400,1.27637,1.27641,1.276065,1.27617,NaN
1716930000,1.27617,1.27679,1.27594,1.27635,NaN
1716933600,1.27635,1.27644,1.275765,1.276005,NaN
1716937200,1.276005,1.27611,1.27572,1.275815,NaN
1716940800,1.275815,1.275865,1.27522,1.27541,NaN
1716944400,1.27541,1.27597,1.275185,1.27562,NaN
1716948000,1.27562,1.275895,1.274945,1.274965,NaN
1716951600,1.274965,1.275275,1.27472,1.275075,NaN
1716955200,1.275075,1.275285,1.27467,1.27521,NaN
1716958800,1.27521,1.27547,1.27489,1.274965,NaN
1716962400,1.274965,1.276455,1.274905,1.27606,NaN
1716966000,1.27606,1.277185,1.27593,1.27638,NaN
1716969600,1.27638,1.276575,1.27549,1.27558,NaN
1716973200,1.27558,1.27649,1.27556,1.27609,NaN
1716976800,1.27609,1.27619,1.274475,1.27457,NaN
1716980400,1.27457,1.27532,1.27357,1.274875,NaN
1716984000,1.274875,1.275575,1.274065,1.274465,NaN
1716987600,1.274465,1.27461,1.27304,1.273505,NaN
1716991200,1.273505,1.27404,1.271115,1.27152,NaN
1716994800,1.27152,1.27172,1.270525,1.271215,NaN
1716998400,1.271215,1.27186,1.270635,1.27169,NaN
1717002000,1.27169,1.27173,1.270635,1.27144,NaN
1717005600,1.27144,1.271645,1.269925,1.270345,NaN
1717009200,1.270345,1.270435,1.269945,1.270225,NaN
1717012800,1.270225,1.27026,1.269915,1.270045,NaN
1717016400,1.270045,1.27065,1.26999,1.27037,NaN
1717020000,1.27037,1.270375,1.269665,1.26977,NaN
1717023600,1.26977,1.269955,1.26962,1.26977,NaN
1717027200,1.26977,1.26979,1.269045,1.26937,NaN
1717030800,1.26937,1.270305,1.26928,1.26967,NaN
1717034400,1.26967,1.270075,1.26905,1.269445,NaN
1717038000,1.269445,1.26965,1.269215,1.26952,NaN
1717041600,1.26952,1.26971,1.269005,1.26954,NaN
1717045200,1.26954,1.26956,1.268405,1.26872,NaN
1717048800,1.26872,1.26927,1.268095,1.268545,NaN
1717052400,1.268545,1.270945,1.268545,1.27083,NaN
1717056000,1.27083,1.27151,1.2696,1.271245,NaN
1717059600,1.271245,1.2719,1.270945,1.27116,NaN
1717063200,1.27116,1.272265,1.27033,1.27133,NaN
1717066800,1.27133,1.27188,1.270845,1.271,NaN
1717070400,1.271,1.272805,1.270555,1.272445,NaN
1717074000,1.272445,1.273515,1.271785,1.27303,NaN
1717077600,1.27303,1.27445,1.2721,1.27384,NaN
1717081200,1.27384,1.27472,1.273335,1.27371,NaN
1717084800,1.27371,1.27439,1.27351,1.274135,NaN
1717088400,1.274135,1.2744,1.27386,1.274035,NaN
1717092000,1.274035,1.27405,1.27346,1.273755,NaN
1717095600,1.273755,1.27378,1.27263,1.273125,NaN
1717099200,1.273125,1.27333,1.27288,1.273215,NaN
1717102800,1.273215,1.27355,1.272825,1.273325,NaN
1717106400,1.273325,1.27342,1.273155,1.27325,NaN
1717110000,1.27325,1.27325,1.272815,1.2729,NaN
1717113600,1.2729,1.27341,1.27281,1.27304,NaN
1717117200,1.27304,1.273245,1.27215,1.272165,NaN
1717120800,1.272165,1.27257,1.27153,1.271705,NaN
1717124400,1.271705,1.27234,1.27165,1.27231,NaN
1717128000,1.27231,1.272385,1.27161,1.27215,NaN
1717131600,1.27215,1.27236,1.27191,1.27192,NaN
1717135200,1.27192,1.27232,1.27131,1.27145,NaN
1717138800,1.27145,1.271555,1.270025,1.270645,NaN
1717142400,1.270645,1.27198,1.27055,1.27098,NaN
1717146000,1.27098,1.2726,1.27092,1.272405,NaN
1717149600,1.272405,1.27277,1.271745,1.272195,NaN
1717153200,1.272195,1.27266,1.27094,1.27144,NaN
