date,open,high,low,close,change,diff
02/27/2023 00:00,1811.72,1820,1806.69,1817.08,536,0.29
02/24/2023 00:00,1823.16,1827.65,1809,1810.67,-1249,-0.69
02/23/2023 00:00,1825.01,1833.41,1817.8,1823.24,-177,-0.1
02/22/2023 00:00,1835.59,1845.59,1823.47,1825.02,-1057,-0.58
02/21/2023 00:00,1840.82,1843.66,1829.6,1835.5,-532,-0.29
02/20/2023 00:00,1838.79,1847.34,1836.5,1841.65,286,0.16
02/17/2023 00:00,1833.04,1843.46,1819,1842.34,930,0.5
02/16/2023 00:00,1836.51,1845.12,1827.82,1834.22,-229,-0.12
02/15/2023 00:00,1854.94,1859.98,1830.72,1836.51,-1843,-1
02/14/2023 00:00,1854.15,1869.19,1843.57,1854.94,79,0.04
02/13/2023 00:00,1858.95,1866.15,1850.2,1854.34,-461,-0.25
02/10/2023 00:00,1861.96,1871.68,1852.76,1865.28,332,0.18
02/09/2023 00:00,1875.42,1889.77,1858.6,1862.23,-1319,-0.71
02/08/2023 00:00,1872.64,1885.88,1869.11,1874.97,233,0.12
02/07/2023 00:00,1868.34,1883.76,1865.06,1872.94,460,0.25
02/06/2023 00:00,1865.56,1881.18,1863.36,1868.45,289,0.15
02/03/2023 00:00,1915.18,1918.43,1861.5,1865.39,-4979,-2.67
02/02/2023 00:00,1952.5,1959.59,1910.7,1914.79,-3771,-1.97
02/01/2023 00:00,1928.03,1955.95,1920.84,1953.03,2500,1.28
01/31/2023 00:00,1921.59,1930.88,1900.77,1927.31,572,0.3
01/30/2023 00:00,1925.47,1934.32,1920.73,1922.09,-338,-0.18
01/27/2023 00:00,1927.44,1934.82,1917.6,1927.72,28,0.01
01/26/2023 00:00,1947.56,1948.84,1919.19,1930.33,-1723,-0.89
01/25/2023 00:00,1925.9,1948.72,1920.06,1948.31,2241,1.15
01/24/2023 00:00,1935.7,1939.18,1917.66,1937.01,131,0.07
01/23/2023 00:00,1922.22,1932.67,1911.61,1931.28,906,0.47
01/20/2023 00:00,1929.68,1937.15,1920.6,1925.78,-390,-0.2
01/19/2023 00:00,1906.93,1934.97,1901.02,1931.96,2503,1.3
01/18/2023 00:00,1908.76,1925.67,1896.1,1906.86,-190,-0.1
01/17/2023 00:00,1915.3,1916.51,1903.85,1908.69,-661,-0.35
01/16/2023 00:00,1917.48,1919.26,1911.34,1917.93,45,0.02
01/13/2023 00:00,1897.89,1921.81,1892.3,1920.12,2223,1.16
01/12/2023 00:00,1876.87,1901.41,1875.82,1897.99,2112,1.11
01/11/2023 00:00,1877.17,1886.46,1867.34,1876.9,-27,-0.01
01/10/2023 00:00,1870.16,1880.45,1867.82,1877.18,702,0.37
01/09/2023 00:00,1869.4,1881.07,1867.13,1870.38,98,0.05
01/06/2023 00:00,1832.57,1869.65,1831.3,1865.9,3333,1.79
01/05/2023 00:00,1854.83,1858.83,1825.26,1832.66,-2217,-1.21
01/04/2023 00:00,1836.37,1864.84,1836.21,1854.83,1846,1
01/03/2023 00:00,1829.19,1849.88,1825.86,1836.47,728,0.4
01/02/2023 00:00,1825.69,1829.5,1822.9,1829.15,346,0.19
